numeroDeclarationActivite,denomination,region,categories_soft,nb_stagiaires,effectif_formateurs,production_estimee
2.4450270445E10,DELTA CONSEIL,Centre-Val de Loire,"RH gestion, Comportementales",252,4,9.05
8.4380813638E10,DEMIREL,Auvergne-Rhône-Alpes,Enseignement,200,4,8.83
7.2330958233E10,DESSEINS ANIMES,Nouvelle-Aquitaine,"RH gestion, Comportementales",92,4,8.38
7.6310878831E10,DEVELOP N'CO SAS,Occitanie,"Comportementales, Orientation",46,4,8.19
1.1930963393E10,DHB,Île-de-France,"Comportementales, Orientation",319,4,9.33
8.4420393742E10,DIASO,Auvergne-Rhône-Alpes,RH gestion,134,4,8.56
1.1754720275E10,DIVERSIDEES,Île-de-France,RH gestion,492,4,10.05
3.260030766E10,DOLINEA,Hauts-de-France,Comportementales,423,4,9.76
1.1921808092E10,DOMINO  S PIZZA  FRANCE,Île-de-France,RH gestion,557,4,10.32
1.1930890193E10,DREAM ACADEMY,Île-de-France,Orientation,56,4,8.23
2.8140348514E10,DRH CONNECT,Normandie,Comportementales,184,4,8.77
2.7710279771E10,DRIVE +,Bourgogne-Franche-Comté,Enseignement,67,4,8.28
1.1950775395E10,DRIVE ACADEMY,Île-de-France,Enseignement,157,4,8.65
2.4280216728E10,DRIVE IT,Centre-Val de Loire,Enseignement,22,4,8.09
7.6660205366E10,DRIV'INFINITY,Occitanie,Enseignement,30,4,8.12
9.3060854606E10,DUHAUT AVOCATS,Provence-Alpes-Côte d'Azur,RH gestion,613,4,10.55
1.1950818295E10,DUO PERMIS,Île-de-France,Enseignement,24,4,8.10
1.1756310175E10,EASYDRIV',Île-de-France,Enseignement,100,4,8.42
1.1788629378E10,EASY PERMIS PLAISIR,Île-de-France,Enseignement,110,4,8.46
1.1950567495E10,EB CONSEIL ET FORMATION,Île-de-France,RH gestion,174,4,8.72
8.4691649969E10,EBULLISCIENCE,Auvergne-Rhône-Alpes,Enseignement,255,4,9.06
7.5331215133E10,ECG - ECOLE DE CONDUITE GIRONDINE,Nouvelle-Aquitaine,Enseignement,56,4,8.23
8.4030405303E10,ECLOS'IONS,Auvergne-Rhône-Alpes,"RH gestion, Comportementales",111,4,8.46
7.540013694E10,ECO-DRIVE PREVENT',Nouvelle-Aquitaine,Enseignement,128,4,8.53
9.3830452183E10,ECOLE 2000,Provence-Alpes-Côte d'Azur,Enseignement,83,4,8.35
4.4570441057E10,ECOLE DE CONDUITE AUTOMOBILE NEU,Grand Est,Enseignement,74,4,8.31
8.4030388303E10,ECOLE DE CONDUITE BOURBONNAISE,Auvergne-Rhône-Alpes,Enseignement,77,4,8.32
1.1930800493E10,Ecole de conduite CFR La Gare,Île-de-France,Enseignement,205,4,8.85
3.2620320462E10,ECOLE DE CONDUITE CK PERMIS,Hauts-de-France,Enseignement,148,4,8.62
8.4420306542E10,ECOLE DE CONDUITE DE LA PREFECTURE,Auvergne-Rhône-Alpes,Enseignement,212,4,8.88
7.5790130579E10,ECOLE DE CONDUITE DU PORT,Nouvelle-Aquitaine,Enseignement,8,4,8.03
8.2740020574E10,ECOLE DE CONDUITE ET DE PILOTAGE SUR GLACE,Auvergne-Rhône-Alpes,Comportementales,44,4,8.18
2.7580082358E10,ECOLE DE CONDUITE EVASION,Bourgogne-Franche-Comté,Enseignement,410,4,9.71
5.3290925529E10,ECOLE DE CONDUITE HARECHE,Bretagne,Enseignement,168,4,8.70
4.4570388757E10,ECOLE DE CONDUITE JEANNOT,Grand Est,Enseignement,12,4,8.05
1.1788352678E10,ECOLE DE CONDUITE MANTAISE,Île-de-France,Enseignement,82,4,8.34
7.6320076432E10,ECOLE DE CONDUITE M.POWER SAS,Occitanie,Enseignement,95,4,8.40
9.3830674783E10,ECOLE DE CONDUITE NATIONALE,Provence-Alpes-Côte d'Azur,Enseignement,124,4,8.52
7.2330351333E10,ECOLE DE CONDUITE PIERRE LASCROUX,Nouvelle-Aquitaine,Enseignement,31,4,8.13
1.1770708877E10,ECOLE DE CONDUITE RICHEMONT MEAUX,Île-de-France,Enseignement,111,4,8.46
5.2720052972E10,ECOLE DE CONDUITE SABOLIENNE,Pays de la Loire,Enseignement,255,4,9.06
1.1950729395E10,ECOLE DE CONDUITE TURQUOISE,Île-de-France,Enseignement,170,4,8.71
2.973590297E9,ECOLE DE LA DIMENSION HUMAINE,Martinique,Comportementales,238,4,8.99
9.1110126111E10,ECOLE DE LA PERFORMANCE-MENTALPLUS,Occitanie,Orientation,105,4,8.44
4.3390093239E10,ECOLE DE MANAGEMENT COMMERCIAL DU JURA (EMC) ASSOCIATION,Bourgogne-Franche-Comté,Orientation,158,4,8.66
7.5331561433E10,ECOLE DE NUMEROLOGIE STRATEGIQUE (EDNS),Nouvelle-Aquitaine,Orientation,486,4,10.03
9.130020503E10,ECOLE DES PARENTS ET DES EDUCATEURS DU GARD,Occitanie,Comportementales,83,4,8.35
7.6310954431E10,ECOLE ET FORMATION POUR L'APPRENTISSAGE DE LA CONDUITE SARL,Occitanie,Enseignement,53,4,8.22
1.1755265275E10,ECOLE SEXOTHERAPIE A ORIENTATION GESTAL,Île-de-France,Enseignement,46,4,8.19
3.2591139159E10,ÉCOLE SUPÉRIEURE D'ART DUNKERQUE | TOURCOING,Hauts-de-France,Enseignement,3,4,8.01
2.8270245627E10,EDISON FORMATION,Normandie,Enseignement,88,4,8.37
1.1754810275E10,E - DUCATIS,Île-de-France,RH gestion,75,4,8.31
1.1930849393E10,EECAM,Île-de-France,Enseignement,308,4,9.28
3.2020172002E10,EFCT CONDUITE,Hauts-de-France,Enseignement,72,4,8.30
9.3131466713E10,EFFICIEN-SSE,Provence-Alpes-Côte d'Azur,Comportementales,68,4,8.28
7.3310437631E10,EGALITERE SARLSC,Occitanie,Orientation,213,4,8.89
7.6341069634E10,EIQUS NGA,Occitanie,Orientation,30,4,8.12
9.3131435113E10,EKHO CONSEIL,Provence-Alpes-Côte d'Azur,"Comportementales, Orientation",173,4,8.72
3.2590916359E10,E KONSEIL SAS,Hauts-de-France,"RH gestion, Comportementales",271,4,9.13
4.4670700267E10,ELANCEO,Grand Est,Comportementales,35,4,8.15
5.3350853135E10,ELAN CHD,Bretagne,Comportementales,155,4,8.65
1.1755028675E10,ELAN INTERCULTUREL,Île-de-France,"Enseignement, Comportementales",556,4,10.32
1.1941068594E10,ELITE CARE STUDIO,Île-de-France,Enseignement,33,4,8.14
1.1922252992E10,ELITE PERMIS,Île-de-France,Enseignement,99,4,8.41
1.1755707675E10,EMOTIONAL RESCUE,Île-de-France,Comportementales,734,4,11.06
3.1590898959E10,EMOVEA SAS,Hauts-de-France,RH gestion,90,4,8.38
1.1930757993E10,ENERGY AUTO ECOLE,Île-de-France,Enseignement,299,4,9.25
1.1921816192E10,ENTREPRISES EN MOUVEMENT,Île-de-France,Comportementales,146,4,8.61
9.3131621313E10,ENVIES ENJEUX13,Provence-Alpes-Côte d'Azur,Comportementales,154,4,8.64
8.4691976969E10,EOS RECRUTEMENT,Auvergne-Rhône-Alpes,Orientation,57,4,8.24
2.8760569776E10,EQUINOXE,Normandie,RH gestion,99,4,8.41
8.4691553169E10,ESC LYON 6,Auvergne-Rhône-Alpes,Enseignement,188,4,8.78
8.2740271674E10,ESKALIS,Auvergne-Rhône-Alpes,"RH gestion, Enseignement",214,4,8.89
2.4450292045E10,ESPACE C2B  ASSOCIATION,Centre-Val de Loire,Enseignement,27,4,8.11
1.1950781395E10,ESPACE CONDUITE,Île-de-France,Enseignement,51,4,8.21
2.4450360445E10,ESPACE CONDUITE MONTARGIS - M. AGOGUE Cyril,Centre-Val de Loire,Enseignement,35,4,8.15
9.3131725813E10,ESPRIT CONDUITE,Provence-Alpes-Côte d'Azur,Enseignement,103,4,8.43
8.4692184569E10,ESPRIT SKOLE,Auvergne-Rhône-Alpes,RH gestion,18,4,8.07
1.1930691793E10,ESR NEUILLY PLAISANCE,Île-de-France,Enseignement,205,4,8.85
1.1910848391E10,ESSCOOP,Île-de-France,Comportementales,22,4,8.09
1.1910500391E10,ETUDES ET CHANTIERS ILE DE FRANCE,Île-de-France,Enseignement,41,4,8.17
7.3310521131E10,EURL ACCES TALENTS,Occitanie,RH gestion,123,4,8.51
3.2591010859E10,EURL DUFLOS JULIEN CONDUITE LATITUDE,Hauts-de-France,Enseignement,240,4,9.00
5.2720216772E10,EURL LOISON,Pays de la Loire,Enseignement,26,4,8.11
4.3250247225E10,EURL RELACOM,Bourgogne-Franche-Comté,"Comportementales, Orientation",57,4,8.24
8.4380802338E10,EURL SAJ,Auvergne-Rhône-Alpes,Enseignement,377,4,9.57
1.1770875477E10,EUROTEKA,Île-de-France,RH gestion,12,4,8.05
2.4450330345E10,EVOLUS,Centre-Val de Loire,"Enseignement, Comportementales",151,4,8.63
1.1788295378E10,EVOLVANCE,Île-de-France,"RH gestion, Comportementales",56,4,8.23
1.1754582875E10,EXCAMINO,Île-de-France,Comportementales,249,4,9.04
7.3310595831E10,EXCLUSIVE CONSULTANT,Occitanie,RH gestion,119,4,8.50
8.4692167769E10,Expertisia Solutions,Auvergne-Rhône-Alpes,Comportementales,98,4,8.41
1.1754981075E10,EXPLORENTIEL,Île-de-France,Comportementales,254,4,9.06
7.6810138281E10,E(YE)MOTION,Occitanie,RH gestion,136,4,8.57
7.6810152181E10,E-ZEN PAYE EURL,Occitanie,RH gestion,106,4,8.44
2.4450366545E10,FACILITATION AND CO - M. ABBEY Idriss,Centre-Val de Loire,Comportementales,298,4,9.24
5.2440630644E10,FAROS INSTITUT SARL,Pays de la Loire,Comportementales,68,4,8.28
1.1950750895E10,FAST & SAFE,Île-de-France,Enseignement,185,4,8.77
3.260037816E10,FAUVEL HUSSON,Hauts-de-France,Enseignement,149,4,8.62
7.2470038947E10,FEDERATION DES OEUVRES LAIQUES,Nouvelle-Aquitaine,Orientation,544,4,10.27
5.3351011535E10,FEDERATION MAISONS DE QUALITE,Bretagne,RH gestion,63,4,8.26
5.2530110553E10,FEE DODO,Pays de la Loire,Enseignement,66,4,8.28
8.4150321715E10,FELDENKRAIS EDUCATION,Auvergne-Rhône-Alpes,Enseignement,114,4,8.47
8.4691492569E10,FENETRES,Auvergne-Rhône-Alpes,Orientation,82,4,8.34
4.2670536167E10,F&G,Grand Est,"Enseignement, Comportementales",85,4,8.35
9.3830717783E10,FGC SERVICES,Provence-Alpes-Côte d'Azur,RH gestion,39,4,8.16
2.4370243037E10,FH2R CONSEIL - SENDRA FREDERIC,Centre-Val de Loire,Comportementales,1133,4,12.72
1.973291797E9,FIVE B,Guadeloupe,Enseignement,71,4,8.30
4.2670226267E10,FLAM SA,Grand Est,RH gestion,44,4,8.18
9.3060934706E10,FLASH CONDUITE,Provence-Alpes-Côte d'Azur,Enseignement,158,4,8.66
1.1941102294E10,FLIGHT AIR FORMATION,Île-de-France,Enseignement,139,4,8.58
1.1950890695E10,FMSS,Île-de-France,RH gestion,273,4,9.14
8.2380529038E10,FONCTION SUPPORT,Auvergne-Rhône-Alpes,Comportementales,32,4,8.13
2.4370248037E10,FONDS LOCAL EMPLOI SOLIDARITE,Centre-Val de Loire,"RH gestion, Comportementales",83,4,8.35
1.1910677891E10,FOR ET ST ( FORMATION ET STRATEGIE),Île-de-France,Comportementales,81,4,8.34
6.973265597E9,FORMA BOOST,Mayotte,RH gestion,70,4,8.29
7.6810163681E10,FORMADN SAS,Occitanie,RH gestion,52,4,8.22
5.2440725544E10,FORMALIS CONSEIL,Pays de la Loire,RH gestion,83,4,8.35
4.973449997E9,FORMA PERFECT,La Réunion,RH gestion,214,4,8.89
1.1770681277E10,FORMAPREV'PLUS,Île-de-France,Enseignement,52,4,8.22
1.1770400577E10,FORMATION CONSEIL ET INTERVENTION,Île-de-France,Comportementales,55,4,8.23
7.2240095624E10,FORMATION INSERTION BESOINS RURAUX ET ENTREPRISE / FIBRE,Nouvelle-Aquitaine,RH gestion,63,4,8.26
1.1940648694E10,FORMATION MANAGEMENT PROGICIELS,Île-de-France,RH gestion,89,4,8.37
9.3830692083E10,FORMATIONS COMPETENCES ET PERFECTIONNEMENT (F.C.P),Provence-Alpes-Côte d'Azur,RH gestion,8,4,8.03
9.3131907513E10,FORMATION SPECIFIQUE,Provence-Alpes-Côte d'Azur,Enseignement,805,4,11.35
9.3132188813E10,FORMEA FORMATION,Provence-Alpes-Côte d'Azur,Enseignement,80,4,8.33
8.2691221769E10,FORMEOSE,Auvergne-Rhône-Alpes,Enseignement,665,4,10.77
8.4740423174E10,FORMITES,Auvergne-Rhône-Alpes,Enseignement,39,4,8.16
2.7390121839E10,FORMULE 1 ECOLE DE CONDUITE,Bourgogne-Franche-Comté,Enseignement,65,4,8.27
1.1756632175E10,FORSEDIS,Île-de-France,RH gestion,269,4,9.12
1.1756049875E10,FOX GRH,Île-de-France,"RH gestion, Enseignement",26,4,8.11
1.1911006691E10,FRANCE DEVELOPPEMENT COLLECTIVITE,Île-de-France,Comportementales,41,4,8.17
1.1770614677E10,FRANCE ULM,Île-de-France,Orientation,47,4,8.20
9.3131937713E10,FUN CONDUITE,Provence-Alpes-Côte d'Azur,Enseignement,24,4,8.10
5.2850238485E10,GAINIER SAMUEL,Pays de la Loire,Enseignement,56,4,8.23
1.1950124095E10,GALAXIE CONSEIL ET FORMATION,Île-de-France,RH gestion,2515,4,18.48
1.1940213294E10,GASEL ZAC DE LA HAIE GRISELLE,Île-de-France,Comportementales,14,4,8.06
5.3290930329E10,GAUTREAU THIERRY AUTO MOTO ECOLE CONDUITE 29,Bretagne,Enseignement,46,4,8.19
1.1950732195E10,G'CONDUITE,Île-de-France,Enseignement,86,4,8.36
8.4380792838E10,GESTIONDELAPAIE.COM,Auvergne-Rhône-Alpes,RH gestion,178,4,8.74
1.1753567075E10,G ET G CONSULTING,Île-de-France,Comportementales,56,4,8.23
7.5170200617E10,GILLARDEAU Jérome,Nouvelle-Aquitaine,Enseignement,37,4,8.15
1.1950771295E10,GLOBAL FORMATEC,Île-de-France,Enseignement,6,4,8.03
7.5331530833E10,GL'PERMIS,Nouvelle-Aquitaine,Enseignement,166,4,8.69
9.3060957906E10,GMG CONDUITE,Provence-Alpes-Côte d'Azur,Enseignement,69,4,8.29
1.1941171594E10,GNS CONDUITE,Île-de-France,Enseignement,183,4,8.76
1.1755843175E10,GO FORMAT SAS,Île-de-France,Enseignement,251,4,9.05
8.4030361603E10,GOMET CARINE - AUTO ECOLE C'PERMIS,Auvergne-Rhône-Alpes,Enseignement,46,4,8.19
5.3351076335E10,GREEN FIZZ (GOOD PLACE),Bretagne,RH gestion,38,4,8.16
5.2440653744E10,GRM SARL,Pays de la Loire,RH gestion,543,4,10.26
4.4540373954E10,GROUPE AVENIR,Grand Est,Enseignement,231,4,8.96
1.1788337178E10,GROUPE CINEO,Île-de-France,RH gestion,71,4,8.30
8.4691550169E10,GROUPE INELYS,Auvergne-Rhône-Alpes,RH gestion,15,4,8.06
8.2691012769E10,GROUPE JTI,Auvergne-Rhône-Alpes,RH gestion,188,4,8.78
8.4070125007E10,GROUPE PACE,Auvergne-Rhône-Alpes,Comportementales,495,4,10.06
1.1755291875E10,GROUPE PACTE FORMATION,Île-de-France,RH gestion,24,4,8.10
3.2591135459E10,GROUPE P.A.S.C.A.L.,Hauts-de-France,"RH gestion, Enseignement",131,4,8.55
9.3061153206E10,GROUP'EXPERTS CSE,Provence-Alpes-Côte d'Azur,RH gestion,38,4,8.16
2.260020796E10,GV RESTAURATION SERVICES,Hauts-de-France,RH gestion,438,4,9.82
2.5140224114E10,H2C CARRIERES,Normandie,"Comportementales, Orientation",90,4,8.38
7.5331319733E10,HAPPYBISNESS,Nouvelle-Aquitaine,Enseignement,89,4,8.37
9.3060938706E10,HARVARD SCHOOL DRIVE,Provence-Alpes-Côte d'Azur,Enseignement,110,4,8.46
9.3061102006E10,HAUTE ECOLE DE PSYCHOTHERAPIE,Provence-Alpes-Côte d'Azur,Enseignement,15,4,8.06
1.1921928192E10,HEA CONSEIL,Île-de-France,Comportementales,202,4,8.84
1.1788176078E10,HERRMANN INTERNATIONAL EUROPE,Île-de-France,Comportementales,197,4,8.82
3.260038896E10,HIMPE NICOLAS,Hauts-de-France,Enseignement,269,4,9.12
7.6311074631E10,HOFORM SA,Occitanie,Comportementales,52,4,8.22
1.1930008493E10,HONEYWELL RESPIRATORY SAFETY PRODUCTS,Île-de-France,Enseignement,602,4,10.51
7.4230003723E10,Horizon Jeune,Nouvelle-Aquitaine,Orientation,69,4,8.29
1.1910956891E10,HR CONSEIL,Île-de-France,RH gestion,39,4,8.16
1.1770595577E10,HUB PERFORMANCE,Île-de-France,Enseignement,48,4,8.20
3.1590574059E10,HUMIND,Hauts-de-France,"Comportementales, Orientation",146,4,8.61
7.5640488464E10,HUPERCUTE,Nouvelle-Aquitaine,Orientation,53,4,8.22
7.3460016446E10,I.B.T.P. 46 ASS. INSTITUT BATIMENT ET TRAVAUX PUBLICS,Occitanie,RH gestion,227,4,8.95
7.5170231717E10,ICFHE,Nouvelle-Aquitaine,Comportementales,207,4,8.86
9.3131110813E10,ICOM PROVENCE,Provence-Alpes-Côte d'Azur,Enseignement,45,4,8.19
4.2670540867E10,IDEALICE,Grand Est,Comportementales,72,4,8.30
2.7210430321E10,IDEO,Bourgogne-Franche-Comté,Orientation,63,4,8.26
1.1940989194E10,IFOYAKA,Île-de-France,Comportementales,285,4,9.19
9.3131093713E10,I.H.R.M. Cis-Assistance,Provence-Alpes-Côte d'Azur,Enseignement,620,4,10.58
4.4670634567E10,IICOS INSTITUT INTERCULTUREL DE COMPETENCES SYSTEMIQUES,Grand Est,Comportementales,154,4,8.64
2.8140309414E10,IKANOOS,Normandie,Comportementales,239,4,9.00
1.1922390892E10,IKS FORMATIONS,Île-de-France,Enseignement,179,4,8.75
1.1756132375E10,IMPULSAR GROUP,Île-de-France,Comportementales,68,4,8.28
2.8610113261E10,IMPULSION FORMATION,Normandie,Enseignement,19,4,8.08
9.7970175197E10,INFOLOG,Martinique,RH gestion,33,4,8.14
1.1788472678E10,INGA GRIN CONSULTING,Île-de-France,Orientation,127,4,8.53
7.6311103231E10,INGENITO CONSULTING,Occitanie,Orientation,29,4,8.12
2.3760434176E10,INOVATIO CONSULTING ET FORMATION,Normandie,Enseignement,49,4,8.20
1.1788465078E10,INSERSITE,Île-de-France,Enseignement,15,4,8.06
9.420211542E10,INSTITUT BETWEEN,Corse,Comportementales,110,4,8.46
4.1540297454E10,INSTITUT DE FORMATION DU MOUVEMENT POUR UNE ALTERNATIVE NON VIOLENTE,Grand Est,Comportementales,329,4,9.37
4.1570332157E10,INSTITUT EUROPEEN POUR LE DEVELOPPEMENT DES RELATIONS SOCIALES,Grand Est,Comportementales,214,4,8.89
1.1910868591E10,INSTITUT POUR LA PRATIQUE ET L'INNOVATION EN psyCHOLOGIE APPLIQUEE - Institut PI-PSY,Île-de-France,RH gestion,608,4,10.53
1.1930670693E10,INTEGRALIS,Île-de-France,Comportementales,130,4,8.54
2.7710325171E10,INTERLIENS,Bourgogne-Franche-Comté,RH gestion,45,4,8.19
8.2691027769E10,INTERN COLLEGE OF COACHING AND MANAGEMENT,Auvergne-Rhône-Alpes,Comportementales,329,4,9.37
5.2530090153E10,Isabelle LEBAILLY,Pays de la Loire,Enseignement,44,4,8.18
1.1754877275E10,IXOS DEVELOPMENT,Île-de-France,Enseignement,180,4,8.75
1.1788227778E10,J3R,Île-de-France,Comportementales,684,4,10.85
1.1788708378E10,J AND C ENTREPRISE,Île-de-France,Enseignement,205,4,8.85
1.1941171694E10,JAURES PERMIS,Île-de-France,Enseignement,118,4,8.49
1.1950765395E10,JD AUTO ECOLE,Île-de-France,Enseignement,170,4,8.71
2.4360115536E10,JEROME FORMATIONS,Centre-Val de Loire,Enseignement,189,4,8.79
1.1757185875E10,JIMINY FORMATION,Île-de-France,"RH gestion, Enseignement",36,4,8.15
9.3132082013E10,JLBR,Provence-Alpes-Côte d'Azur,Enseignement,350,4,9.46
9.3131481813E10,JOB LINK RH,Provence-Alpes-Côte d'Azur,RH gestion,56,4,8.23
1.1950624595E10,JOELLE FORMATION,Île-de-France,Enseignement,143,4,8.60
8.2691035069E10,JPA CONSULTANTS SA,Auvergne-Rhône-Alpes,RH gestion,53,4,8.22
1.1911001091E10,JUALCORP,Île-de-France,Enseignement,86,4,8.36
8.2420198242E10,KALEIDO'SCOP,Auvergne-Rhône-Alpes,Comportementales,73,4,8.30
1.1941141694E10,KANNA,Île-de-France,Enseignement,246,4,9.03
1.1788620078E10,KANOA FORMATION,Île-de-France,Comportementales,146,4,8.61
1.973219897E9,KARIB CONDUITE,Guadeloupe,Enseignement,207,4,8.86
1.1941164294E10,K & S AUTO ECOLE,Île-de-France,Enseignement,279,4,9.16
7.5331150133E10,KVKL,Nouvelle-Aquitaine,Enseignement,23,4,8.10
1.1930826693E10,L2R,Île-de-France,Enseignement,207,4,8.86
1.1950789895E10,L2R MONTMORENCY,Île-de-France,Enseignement,113,4,8.47
1.1770726077E10,LA CASTELLANE,Île-de-France,Enseignement,107,4,8.45
1.1756354775E10,LA CRAVATE SOLIDAIRE,Île-de-France,RH gestion,54,4,8.22
1.1920905592E10,LAGARDERE TRAVEL RETAIL FRANCE,Île-de-France,Comportementales,291,4,9.21
5.2440987044E10,LA MAISON DU COACHING,Pays de la Loire,Comportementales,20,4,8.08
8.4691582069E10,LA MEANDRE,Auvergne-Rhône-Alpes,Comportementales,42,4,8.18
7.6810167581E10,LA PAROLE EST ACTION EURL,Occitanie,Orientation,40,4,8.17
8.4010209501E10,LA PASSERELLE,Auvergne-Rhône-Alpes,Enseignement,137,4,8.57
8.2690945469E10,LAPENDRY GENEVIEVE - EXPRESSION CONSULTING,Auvergne-Rhône-Alpes,Comportementales,65,4,8.27
3.280018538E10,LAROMAIS EURL,Hauts-de-France,Enseignement,203,4,8.85
1.1940976194E10,LARS AUTO-ECOLE,Île-de-France,Enseignement,65,4,8.27
9.3131922413E10,LATTITUDE43-3,Provence-Alpes-Côte d'Azur,"Comportementales, Orientation",303,4,9.26
7.6341104734E10,L'AUTO ECOLE DE LA POSTE,Occitanie,Enseignement,159,4,8.66
9.3830644783E10,L CONSEILS,Provence-Alpes-Côte d'Azur,Orientation,21,4,8.09
1.1755625575E10,LEARNING CONCEPT,Île-de-France,Comportementales,149,4,8.62
5.2490384249E10,L'ECOLE DE CONDUITE PATTON,Pays de la Loire,Enseignement,12,4,8.05
7.6310884331E10,LEGAL  ET RESOURCES,Occitanie,RH gestion,26,4,8.11
3.1590888859E10,LEJAY MURIEL L M ESTHETIC ET PREVENTION,Hauts-de-France,Enseignement,76,4,8.32
8.4380740738E10,LEKAALA,Auvergne-Rhône-Alpes,Comportementales,72,4,8.30
5.2490426549E10,LE LABO DU DIGITAL,Pays de la Loire,RH gestion,10,4,8.04
4.4540429454E10,LEONARD,Grand Est,Enseignement,51,4,8.21
1.1756015175E10,LE PERMIS,Île-de-France,Enseignement,166,4,8.69
9.3840293384E10,LE PIED A L'ETRIER,Provence-Alpes-Côte d'Azur,Orientation,77,4,8.32
2.6210325021E10,LE POLE RH,Bourgogne-Franche-Comté,RH gestion,53,4,8.22
1.1788599978E10,L ERMITAGE,Île-de-France,Enseignement,18,4,8.07
7.5160127316E10,LES AMIS D'EMMAUS DU RUFFECOIS,Nouvelle-Aquitaine,Orientation,70,4,8.29
7.2330916833E10,LES ARTISANS CONSEILS,Nouvelle-Aquitaine,RH gestion,25,4,8.10
8.4691585769E10,LES AUTRES ET CIE 2014,Auvergne-Rhône-Alpes,Comportementales,204,4,8.85
9.3132063613E10,LES DEUX COLONNES DU TEMPLE,Provence-Alpes-Côte d'Azur,Enseignement,104,4,8.43
1.1788591078E10,LES IBIS AUTO-ECOLE,Île-de-France,Enseignement,4,4,8.02
5.2440845144E10,LE VIRAGE,Pays de la Loire,Enseignement,50,4,8.21
2.8140315314E10,LEXO AUTO ECOLE,Normandie,Orientation,73,4,8.30
1.1754882875E10,LIVING SCHOOL,Île-de-France,Comportementales,113,4,8.47
8.4691478769E10,LMC Conseil,Auvergne-Rhône-Alpes,Enseignement,611,4,10.55
7.5170335617E10,L'OCEANE,Nouvelle-Aquitaine,RH gestion,413,4,9.72
8.2690936769E10,LUC CHAIZE CONSULTANTS,Auvergne-Rhône-Alpes,Comportementales,79,4,8.33
2.8270250727E10,MA CAR LIB,Normandie,Enseignement,96,4,8.40
3.1590883559E10,Madame AICHA OULBOU,Hauts-de-France,Comportementales,194,4,8.81
3.2590997059E10,Madame ANNE CORNET,Hauts-de-France,Orientation,51,4,8.21
9.3131909813E10,Madame AUDREY CARBONELL,Provence-Alpes-Côte d'Azur,Enseignement,18,4,8.07
8.4380793738E10,MADAME CHRISTELLE TALBOT-FERRARO,Auvergne-Rhône-Alpes,Comportementales,60,4,8.25
3.1590887859E10,MADAME FACHE JACQUELINE,Hauts-de-France,Enseignement,622,4,10.59
7.5790135579E10,Madame JULIA DORME,Nouvelle-Aquitaine,"RH gestion, Comportementales, Orientation",73,4,8.30
5.2850270785E10,Madame LISE LECLERC,Pays de la Loire,Enseignement,127,4,8.53
1.1757159475E10,Madame NABILA IKRAMALLAH,Île-de-France,Enseignement,139,4,8.58
4.4680315868E10,Madame RAPHAELE ZARA,Grand Est,Enseignement,160,4,8.67
8.4691966069E10,Madame SARAH BOUKHRIS,Auvergne-Rhône-Alpes,Enseignement,54,4,8.22
3.2590987359E10,Madame SYBILLE KACZMAREK,Hauts-de-France,Comportementales,129,4,8.54
2.8760663976E10,Madame VALERIE AVIGNON,Normandie,Enseignement,24,4,8.10
3.1590745759E10,MAILLAGE ASSOCIATION,Hauts-de-France,RH gestion,84,4,8.35
2.8270205327E10,MAISON DES JEUNES ET DE LA CULTURE,Normandie,Orientation,221,4,8.92
5.2441127244E10,MAJ FORMATION,Pays de la Loire,RH gestion,59,4,8.25
1.1922716692E10,MALICORNE CONSEIL,Île-de-France,Comportementales,263,4,9.10
9.3830686383E10,MANITUDE DEVELOPPEMENT,Provence-Alpes-Côte d'Azur,RH gestion,6,4,8.03
2.973407197E9,MARTINIQUE GESTION CONSEIL,Martinique,RH gestion,19,4,8.08
1.1922354992E10,MASTER CLASS,Île-de-France,Enseignement,125,4,8.52
9.6973042297E10,MASTER FORMATION,Guyane,Comportementales,71,4,8.30
9.3830712683E10,MAXIM AUTO MOTO,Provence-Alpes-Côte d'Azur,Enseignement,325,4,9.35
1.1755887075E10,MAXXIMUM,Île-de-France,Comportementales,96,4,8.40
1.1922349692E10,MB CONSEIL ET COMPETENCES,Île-de-France,Orientation,13,4,8.05
1.1941174394E10,MDC CONGRUENCE,Île-de-France,Comportementales,839,4,11.50
1.1930865593E10,MDE CONVERGENCE ENTREPRENEURS,Île-de-France,RH gestion,14,4,8.06
1.1756014275E10,MELDA,Île-de-France,Enseignement,67,4,8.28
8.4070142307E10,MEP - LA MAISON DE L'EVOLUTION PROFESSIONNELLE,Auvergne-Rhône-Alpes,"RH gestion, Orientation",7,4,8.03
