numeroDeclarationActivite,denomination,region,effectifFormateurs,stagiaires,production_estimee,macro_theme,multi_cert
2.8760596876E10,AUTO ECOLE DE CAUCRIAUVILLE,Normandie,7,165,14.69,Services,Non
2.6710250171E10,AUTO ECOLE DE CHALON ROCHE,Bourgogne-Franche-Comté,7,179,14.75,Soft Skills,Non
8.4691570169E10,Auto école d'Ecully,Auvergne-Rhône-Alpes,7,240,15.00,Autre,Non
1.1788498178E10,AUTO ECOLE DE MONTIGNY,Île-de-France,7,565,16.35,Autre,Non
1.1940565594E10,AUTO ECOLE DES BORDS DE MARNE,Île-de-France,7,192,14.80,Autre,Non
1.1950726495E10,AUTO ECOLE DES CHENES BRUNS,Île-de-France,7,406,15.69,Soft Skills,Non
8.4740370474E10,AUTO ECOLE DES CREUSETTES,Auvergne-Rhône-Alpes,7,132,14.55,Soft Skills,Non
1.1930732493E10,AUTO ECOLE DU GLOBE,Île-de-France,7,306,15.28,Soft Skills,Non
7.5170237717E10,AUTO ECOLE DU LITTORAL,Nouvelle-Aquitaine,7,226,14.94,Soft Skills,Non
7.5640611764E10,AUTO-ECOLE DU PARC,Nouvelle-Aquitaine,7,10,14.04,Soft Skills,Non
8.4740350374E10,AUTO-ECOLE FAURE,Auvergne-Rhône-Alpes,7,489,16.04,Soft Skills,Non
8.2260062026E10,AUTO ECOLE GAILLARD,Auvergne-Rhône-Alpes,7,123,14.51,Services,Non
1.1756514775E10,AUTO ECOLE GP CONDUITE,Île-de-France,7,502,16.09,Soft Skills,Non
5.3220896922E10,AUTO-ECOLE JULIEN BRUNET,Bretagne,7,436,15.82,Soft Skills,Non
8.4380754038E10,AUTO ECOLE MATHEYSINE,Auvergne-Rhône-Alpes,7,6,14.03,Autre,Non
4.4570417057E10,AUTO ECOLE MIKA,Grand Est,7,402,15.68,Services,Non
9.8970388097E10,AUTO ECOLE NASSIBOU DAVID,La Réunion,7,146,14.61,Services,Non
4.4510183851E10,AUTO ECOLE ORGEVAL,Grand Est,7,216,14.90,Services,Non
8.4030375303E10,AUTO ECOLE PASSION CONDUITE,Auvergne-Rhône-Alpes,7,70,14.29,Services,Non
7.6341276434E10,AUTO ECOLE PORT MARIANNE,Occitanie,7,205,14.85,Autre,Non
3.2591185459E10,AUTO ECOLE SEBASTOPOL,Hauts-de-France,7,230,14.96,Soft Skills,Non
7.6820102482E10,AUTO ECOLE SENS UNIQUE SARL,Occitanie,7,42,14.18,Soft Skills,Non
9.3131686813E10,AUTO ECOLE TURBO,Provence-Alpes-Côte d'Azur,7,436,15.82,Services,Non
9.1480023748E10,AUTO ECOLE VA LA,Occitanie,7,47,14.20,Services,Non
1.1788271078E10,AUTO MOTO ECOLE DE SAINT GERMAIN,Île-de-France,7,116,14.48,Autre,Non
9.3060805506E10,AUTO MOTO ECOLE DES LYCEES,Provence-Alpes-Côte d'Azur,7,74,14.31,Autre,Non
3.2591009359E10,AUTO MOTO ECOLE DOMINIQUE FORMATION,Hauts-de-France,7,199,14.83,Soft Skills,Non
1.1931074693E10,AUTO-MOTO ECOLE NEUILLY RER,Île-de-France,7,213,14.89,Soft Skills,Non
2.7580078958E10,Auto-Moto école PASSION (SARL Auto-Ecole RMJ),Bourgogne-Franche-Comté,7,157,14.65,Autre,Non
1.1753859675E10,AVANTEAM,Île-de-France,7,331,15.38,Tech/Digital,Non
4.973279697E9,A'VENIR SAS,La Réunion,7,92,14.38,Services,Non
8.4730194673E10,AVENSE,Auvergne-Rhône-Alpes,7,94,14.39,Commerce/Gestion,Non
1.1756508775E10,AVISEA,Île-de-France,7,395,15.65,Soft Skills,Non
1.1756216575E10,AVOSKILLS - ECOLE SUPERIEURE DE DROIT,Île-de-France,7,41,14.17,Langues,Non
1.1755859075E10,AXEL GROUPE,Île-de-France,7,118,14.49,Autre,Non
5.2440740644E10,AXESS CONSEIL ET FORMATION,Pays de la Loire,7,589,16.45,Commerce/Gestion,Oui
8.2380603838E10,AXIROUTE PREVENTION,Auvergne-Rhône-Alpes,7,585,16.44,Sécurité,Non
2.6210333621E10,AXOTIME,Bourgogne-Franche-Comté,7,203,14.85,Langues,Non
1.1922328692E10,AYMOND CAP,Île-de-France,7,2,14.01,Soft Skills,Non
5.3290882029E10,AZENORA,Bretagne,7,42,14.18,Services,Non
8.4260314526E10,BACO - ECOLE DE CONDUITE BACO,Auvergne-Rhône-Alpes,7,233,14.97,Services,Non
4.4670755767E10,BCE,Grand Est,7,13,14.05,Soft Skills,Non
8.2730019373E10,BDO Software & Services,Auvergne-Rhône-Alpes,7,155,14.65,Commerce/Gestion,Non
1.1930837693E10,B'DRIVE CONDUITE,Île-de-France,7,207,14.86,Services,Non
7.2330674133E10,B.E.A. METROLOGIE,Nouvelle-Aquitaine,7,143,14.60,Industrie,Non
9.130037853E10,BENTEN-DO INSTITUTE,Occitanie,7,685,16.85,Soft Skills,Non
1.1754161975E10,BE RESILIENT GROUP (BRG),Île-de-France,7,46,14.19,Sécurité,Non
5.2440422944E10,Bertrand Henot Formation (Anciennement Hexafor),Pays de la Loire,7,597,16.49,Soft Skills,Non
4.410011701E10,BGA GROUP,Grand Est,7,28,14.12,Autre,Non
4.4540456354E10,BIENVENUM,Grand Est,7,202,14.84,Autre,Non
1.1930829693E10,BIM AUTO ECOLE,Île-de-France,7,400,15.67,Soft Skills,Non
8.2380306938E10,BK SYSTEMES,Auvergne-Rhône-Alpes,7,36,14.15,Services,Non
8.4691658469E10,BLOOM PPM,Auvergne-Rhône-Alpes,7,23,14.10,Tech/Digital,Non
1.1941154494E10,BLUMEI,Île-de-France,7,199,14.83,Autre,Non
8.4260255026E10,BOISSET CHRISTINE - B2SA FORMATIONS,Auvergne-Rhône-Alpes,7,129,14.54,Commerce/Gestion,Non
1.1788649478E10,BOOSTOA,Île-de-France,7,100,14.42,Tech/Digital,Non
7.5331173633E10,BORDEAUX LACHASSAIGNE FORMATIONS,Nouvelle-Aquitaine,7,246,15.03,Commerce/Gestion,Non
3.2591151259E10,BOUCLET'S,Hauts-de-France,7,32,14.13,Autre,Non
9.3131527913E10,BOURDONNAIS CHRISTINE PROVENCE FORMATION,Provence-Alpes-Côte d'Azur,7,66,14.28,Autre,Non
1.1940951894E10,B.Ready,Île-de-France,7,70,14.29,Commerce/Gestion,Non
1.1755492475E10,BREYNOD,Île-de-France,7,39,14.16,Langues,Non
3.2620303062E10,B ROGER SERVICES,Hauts-de-France,7,477,15.99,Services,Non
1.1754010875E10,BUTTERFLY AERO TRAINING,Île-de-France,7,59466,261.77,Services,Non
7.6341014134E10,C2LR SOLUTIONS INFORMATIQUES SAS,Occitanie,7,818,17.41,Tech/Digital,Non
1.1755348875E10,C3,Île-de-France,7,1275,19.31,Soft Skills,Non
8.3630464163E10,C4C CONSULTING,Auvergne-Rhône-Alpes,7,75,14.31,Commerce/Gestion,Non
7.2470125347E10,CABINET AZAIS PREVENTION ET EXPERTISE,Nouvelle-Aquitaine,7,2135,22.90,Soft Skills,Non
1.1755101075E10,CABINET CONSEILS ET SOINS EN AYURVEDA,Île-de-France,7,64,14.27,Santé,Non
7.5470128247E10,CABINET DESLANDRES CONTROLE,Nouvelle-Aquitaine,7,739,17.08,Services,Non
8.2420261442E10,CABINET LEX-PART AVOCATS,Auvergne-Rhône-Alpes,7,114,14.47,Juridique,Non
7.3310611031E10,CABINET MBA,Occitanie,7,560,16.33,Autre,Non
1.1922227492E10,CADENCIA INGENIERIE,Île-de-France,7,88,14.37,Santé,Non
7.540018064E10,CAPINCENDIE,Nouvelle-Aquitaine,7,1770,21.38,Sécurité,Non
7.6820105382E10,CAP - INNOVE FORMATION SARL,Occitanie,7,106,14.44,Services,Non
8.2380541438E10,CAPIOTEC,Auvergne-Rhône-Alpes,7,741,17.09,Industrie,Non
1.1755409475E10,Cap Nova,Île-de-France,7,302,15.26,Autre,Non
7.5170259917E10,CAPSULAE,Nouvelle-Aquitaine,7,84,14.35,Autre,Non
2.4370236437E10,CAP TFA,Centre-Val de Loire,7,640,16.67,Soft Skills,Non
4.2680246268E10,CAP VISION,Grand Est,7,14,14.06,Tech/Digital,Non
7.5640465564E10,CARBON RISK INTELLIGENCE,Nouvelle-Aquitaine,7,551,16.30,Juridique,Non
1.1756764475E10,CARE DIGIT FORMATION,Île-de-France,7,264,15.10,Autre,Non
1.1755486675E10,CARINEL,Île-de-France,7,900,17.75,Soft Skills,Non
5.2440250544E10,CARREFOUR DES LANGUES,Pays de la Loire,7,185,14.77,Langues,Non
7.2640256064E10,CARRIERES ET INSERTION / C ET I,Nouvelle-Aquitaine,7,413,15.72,Soft Skills,Oui
1.1930465893E10,Carrier Fire & Security FRANCE,Île-de-France,7,722,17.01,Sécurité,Non
7.5790138979E10,CATTUS FORMATION,Nouvelle-Aquitaine,7,9,14.04,Soft Skills,Non
8.2690577669E10,CAUE RHONE METROPOLE  (CONSEIL ARCHITECTURE URBANISME ENVIRONNEMENT RHONE METROPOLE),Auvergne-Rhône-Alpes,7,278,15.16,Autre,Non
1.1756162575E10,CB INVESTISSEMENTS INTERNATIONAL,Île-de-France,7,57,14.24,Autre,Non
8.2690820869E10,CCALYS,Auvergne-Rhône-Alpes,7,76,14.32,Autre,Oui
1.973205397E9,CCI DE SAINT MARTIN,Guadeloupe,7,209,14.87,Commerce/Gestion,Non
9.3840505584E10,CCLAIR CONSEIL ET FORMATION,Provence-Alpes-Côte d'Azur,7,108,14.45,Services,Non
7.5190105719E10,CCM,Nouvelle-Aquitaine,7,51,14.21,Soft Skills,Non
5.4790109179E10,CEDRIC FORESTIER,Nouvelle-Aquitaine,7,45,14.19,Soft Skills,Non
1.1770632177E10,CEFORAS  FORMATION,Île-de-France,7,81,14.34,Soft Skills,Non
7.540015714E10,CEFSSA 40,Nouvelle-Aquitaine,7,249,15.04,Soft Skills,Non
4.973169097E9,CELMA ESTHETIQUE,La Réunion,7,275,15.15,Services,Non
1.1930754393E10,Centre de conduite HUSSON Philippe,Île-de-France,7,372,15.55,Autre,Non
8.4691530369E10,CENTRE D'EDUCATION ROUTIERE GARIBALDI,Auvergne-Rhône-Alpes,7,168,14.70,Services,Non
5.2850255185E10,CENTRE DE FORMATION A LA SECURITE ROUTIERE,Pays de la Loire,7,65,14.27,Soft Skills,Non
2.5140191214E10,CENTRE DE FORMATION CATHERINE SOUAMI SARL,Normandie,7,44,14.18,Autre,Non
4.2680163768E10,CENTRE DE FORMATION DE SECOU RISME DU VAL DE MUNSTER CFSVM,Grand Est,7,706,16.94,Soft Skills,Non
4.1570011057E10,CENTRE DE FORMATION PIGNON SAS,Grand Est,7,267,15.11,Services,Non
5.3290893329E10,CENTRE DE FORMATION PROFESSIONNELLE DU GRAND OUEST,Bretagne,7,82,14.34,Autre,Non
4.1540011954E10,Centre de Formation Sécurité Incendie,Grand Est,7,3031,26.63,Services,Non
8.2691299969E10,CENTRE DE FORMATION TAXI EUROPEEN,Auvergne-Rhône-Alpes,7,43,14.18,Autre,Non
1.1950654395E10,"CENTRE D'INSERTION , DE FORMATION ET D'ORIENTATION ACCESS",Île-de-France,7,91,14.38,Autre,Non
9.3050019605E10,CENTRE ECOLE DE FORMATION TECHNIQUES EQUESTRES REGION PACA,Provence-Alpes-Côte d'Azur,7,142,14.59,Services,Non
2.6210347421E10,CENTRE ENTRAÎNEMENT -ETUDE EN LIAISON AVEC LA FORMATION ENTREPRISE,Bourgogne-Franche-Comté,7,12,14.05,Commerce/Gestion,Non
2.4180113018E10,CENTRE HOSPITALIER DE BOURGES,Centre-Val de Loire,7,701,16.92,Santé,Non
3.2620354262E10,CENTRE HOSPITALIER DE CALAIS,Hauts-de-France,7,55,14.23,Santé,Non
2.6710237271E10,CENTRE HOSPITALIER DE LA BRESSE LOUHANNAISE,Bourgogne-Franche-Comté,7,300,15.25,Santé,Non
4.1880128688E10,CENTRE INTERNAT. SCIENCES ET CLINIQUES ORTHODONTIQUES CISCO,Grand Est,7,219,14.91,Santé,Non
1.1756668075E10,CER BOBILLOT FORMATIONS,Île-de-France,7,22,14.09,Soft Skills,Oui
5.4170160017E10,CEREALOG,Nouvelle-Aquitaine,7,17,14.07,Tech/Digital,Non
9.3840387684E10,CER ORANGE AUTO ECOLE,Provence-Alpes-Côte d'Azur,7,138,14.57,Soft Skills,Non
5.3290931729E10,CER RICHARD THOMAS,Bretagne,7,58,14.24,Autre,Non
9.3060754706E10,CER ST BARTHELEMY / SAS LAVA ARTERO,Provence-Alpes-Côte d'Azur,7,275,15.15,Services,Non
8.2690607669E10,CESAME,Auvergne-Rhône-Alpes,7,83,14.35,Autre,Oui
9.1660192466E10,CFA AEP,Occitanie,7,125,14.52,Commerce/Gestion,Oui
8.4740330174E10,CFA CARROSSERIE AUTOMOBILE HAUTE SAVOIE,Auvergne-Rhône-Alpes,7,104,14.43,Industrie,Oui
4.973243897E9,CF COMMUNICATION ET FORMATION,La Réunion,7,8,14.03,Autre,Oui
9.3131663313E10,C.F.D.,Provence-Alpes-Côte d'Azur,7,49,14.20,Commerce/Gestion,Oui
8.2380416638E10,CFEA (CONSEILS ET FORMATIONS A L'ECLAIRAGE ARCHITECTURAL),Auvergne-Rhône-Alpes,7,250,15.04,Autre,Non
8.4260293626E10,CFECC,Auvergne-Rhône-Alpes,7,77,14.32,Services,Oui
9.3840387984E10,CFIS CENTRE DE FORMATION D'INCENDIE ET DE SECURITE,Provence-Alpes-Côte d'Azur,7,707,16.95,Sécurité,Non
7.3650012365E10,CFM BOURIETTE GERARD,Occitanie,7,933,17.89,Autre,Non
9.3130445513E10,CFMSS CTRE DEPARTEMENTAL FORMA TION SPORTIFS ET MONITEURS,Provence-Alpes-Côte d'Azur,7,541,16.25,Soft Skills,Non
1.1950466195E10,C FORMAT PRO CONSEIL,Île-de-France,7,257,15.07,Commerce/Gestion,Oui
5.2850045785E10,CFP LYCEE SAINTE MARIE,Pays de la Loire,7,687,16.86,Autre,Non
5.3220908122E10,CFR TREGUEUX,Bretagne,7,43,14.18,Soft Skills,Non
2.3270065227E10,CG CONSEIL,Normandie,7,2490,24.38,Sécurité,Non
5.2440856444E10,Chambre Nationale des Agents Commerciaux en Immobilier,Pays de la Loire,7,445,15.85,Commerce/Gestion,Non
1.1755285375E10,CHANT LIBRE ASSOCIATION,Île-de-France,7,107,14.45,Autre,Non
2.550008865E10,CHEREAU     VEHICULES FRIGORIFIQUES,Normandie,7,78,14.32,Industrie,Non
7.5790117679E10,CHEVRIERS DE NOUVELLE AQUITAINE ET VENDEE,Nouvelle-Aquitaine,7,118,14.49,Autre,Non
9.3131808813E10,CHOURAQUI JOSE PAUL,Provence-Alpes-Côte d'Azur,7,40,14.17,Soft Skills,Non
8.3150275815E10,CIBC CANTAL (CENTRE INTERINSTITUTIONNEL DE BILANS DE COMPETENCES DU CANTAL),Auvergne-Rhône-Alpes,7,388,15.62,Autre,Oui
8.2260045126E10,Cidées Conseil & Formation,Auvergne-Rhône-Alpes,7,225,14.94,Autre,Non
8.4691488769E10,CIME COMPETENCES,Auvergne-Rhône-Alpes,7,194,14.81,Autre,Oui
1.1755449775E10,CIPSY - CABINET DE PSYCHOLOGIE SAINT-JACQUES,Île-de-France,7,249,15.04,Autre,Non
7.2330930133E10,CIRRUSWARE,Nouvelle-Aquitaine,7,73,14.30,Tech/Digital,Non
9.3060654706E10,CITÉ (COLLÈGE INTERCULTUREL TRANSMISSION ÉCOUTE),Provence-Alpes-Côte d'Azur,7,208,14.87,Autre,Non
1.1755678875E10,CLEVERWAY,Île-de-France,7,33,14.14,Commerce/Gestion,Oui
2.2020107202E10,CO2 DEVELOPPEMENT RH,Hauts-de-France,7,170,14.71,Soft Skills,Oui
8.4692163869E10,COACH INN,Auvergne-Rhône-Alpes,7,22,14.09,Services,Non
4.1540316354E10,COGELIS  SARL,Grand Est,7,153,14.64,Commerce/Gestion,Non
1.1755852075E10,COHAERENS,Île-de-France,7,263,15.10,Soft Skills,Non
7.5331494833E10,COLBERT ECOLE DU LUXE,Nouvelle-Aquitaine,7,71,14.30,Commerce/Gestion,Non
4.4680322768E10,COLLECTIF OR DU COMMUN,Grand Est,7,24,14.10,Autre,Non
7.3320030232E10,COLLEGE NATIONAL D'OCCLUSODONTOLOGIE MIDI PYRENEES ASS.,Occitanie,7,44,14.18,Autre,Non
8.4630557063E10,COM'FORMATIONS,Auvergne-Rhône-Alpes,7,15,14.06,Autre,Oui
1.1930739293E10,COMITE DEPARTEMENTAL D'EDUCATION POUR LA SANTE DE LA SEINE-SAINT-DENIS - CODES 93,Île-de-France,7,761,17.17,Santé,Non
1.1950841495E10,COMITE DEPARTEMENTAL DU VAL D'OISE DE TENNIS,Île-de-France,7,153,14.64,Soft Skills,Non
8.2380202538E10,COMITE DEPARTEMENTAL OLYMPIQUE ET SPORTIF DE L ISERE,Auvergne-Rhône-Alpes,7,142,14.59,Commerce/Gestion,Non
2.7890173589E10,COMITE DEP DES SPORTS YONNE,Bourgogne-Franche-Comté,7,69,14.29,Autre,Non
1.1757229075E10,COMITE DEP OLYMPIQUE ET SPORTIF DE PARIS,Île-de-France,7,205,14.85,Commerce/Gestion,Non
7.6311046231E10,COMITE DEP TOURISME HTE GARONNE ASSOCIATION,Occitanie,7,54,14.22,Services,Non
4.3250166625E10,COMITE REGIONAL SPORTS POUR TOUS BOURGOGNE FRANCHE COMTE,Bourgogne-Franche-Comté,7,12,14.05,Services,Non
7.3650033465E10,COMPETENCES BTP ASSOCIATION,Occitanie,7,263,15.10,Sécurité,Non
4.1570356057E10,COMPETENCES PILOTAGE INDUSTRIEL,Grand Est,7,76,14.32,Industrie,Non
8.4010218401E10,COMPETENCES&VOUS,Auvergne-Rhône-Alpes,7,102,14.43,Soft Skills,Oui
2.6710245871E10,COMPTOIR GENERAL DES FERS SASU - CGFQ,Bourgogne-Franche-Comté,7,163,14.68,Industrie,Non
8.2380332738E10,COMSOL FRANCE,Auvergne-Rhône-Alpes,7,82,14.34,Autre,Non
8.2740267274E10,CONFEDERATION DES RAMONEURS SAVOYARDS,Auvergne-Rhône-Alpes,7,15,14.06,Services,Non
9.3131388413E10,CONSEIL AUDIT FORMATION ERICK CHARPENTIER,Provence-Alpes-Côte d'Azur,7,426,15.78,Santé,Non
1.1756302275E10,CONSENTIS,Île-de-France,7,691,16.88,Autre,Non
2.8760693276E10,CONTROL NORD,Normandie,7,357,15.49,Autre,Non
2.4450358945E10,CONVERGENCE ST3H,Centre-Val de Loire,7,39,14.16,Commerce/Gestion,Non
7.6341147234E10,"COOPERATIVE REGIONALE DES ARTS DU MOUVEMENT, DE LA MUSIQUE ET DE LA VOIX",Occitanie,7,10,14.04,Autre,Non
8.2691320669E10,COORDINATION ESCRIME RHONE-ALPES AUVERGNE FORMATION,Auvergne-Rhône-Alpes,7,8,14.03,Services,Non
5.3290820029E10,CORNOUALIA,Bretagne,7,69,14.29,Autre,Non
9.3840419784E10,COULEUR GARANCE,Provence-Alpes-Côte d'Azur,7,202,14.84,Autre,Non
5.2850204685E10,COUMAILLEAU Marielle - HOTEL 4 PATTES,Pays de la Loire,7,32,14.13,Industrie,Non
9.3061124206E10,COURS GERARD PHILIPE,Provence-Alpes-Côte d'Azur,7,12,14.05,Autre,Non
7.2330928733E10,CPK CONSULT,Nouvelle-Aquitaine,7,2338,23.74,Autre,Non
1.1922446392E10,CREDIT AGRICOLE SERVICES IMMOBILIERS,Île-de-France,7,1050,18.38,Services,Non
3.1590709459E10,CRIDON NORD EST ASSO,Hauts-de-France,7,338,15.41,Juridique,Non
5.4170022717E10,CRIR CENTRE DE RESSOURCES INFORMATIQUES DE ROCHEFORT,Nouvelle-Aquitaine,7,290,15.21,Industrie,Oui
5.2440911344E10,CSO MEDICAL,Pays de la Loire,7,273,15.14,Santé,Non
1.1922223692E10,CSR ISSY LES MOULINEAUX,Île-de-France,7,430,15.79,Soft Skills,Non
8.4260254526E10,C.T.C.,Auvergne-Rhône-Alpes,7,1823,21.60,Autre,Non
8.4420315942E10,C'TOP FORMATION,Auvergne-Rhône-Alpes,7,26,14.11,Autre,Non
8.3630424463E10,CTRE INFORMATION DROITS FEMMES DU PDD,Auvergne-Rhône-Alpes,7,126,14.53,Santé,Non
1.1753915875E10,CULTURES DU COEUR,Île-de-France,7,87,14.36,Services,Non
4.2670329367E10,CUSTY,Grand Est,7,548,16.28,Commerce/Gestion,Non
4.410010011E10,DAK CONSEILS ET FORMATIONS,Grand Est,7,17,14.07,Autre,Non
2.8270234427E10,DATABEE ACADEMY,Normandie,7,310,15.29,Santé,Non
8.2380229838E10,DBVIB CONSULTING,Auvergne-Rhône-Alpes,7,101,14.42,Industrie,Non
8.4740333874E10,DECIP MACHINES  OUTILS,Auvergne-Rhône-Alpes,7,46,14.19,Industrie,Non
4.2680136368E10,DEFI DANIEL ESSNER,Grand Est,7,456,15.90,Industrie,Non
1.1754956675E10,DEF'INOV GROUP,Île-de-France,7,222,14.93,Langues,Non
5.3290813929E10,DEFI SANTE NUTRITION,Bretagne,7,359,15.50,Santé,Non
1.1788430478E10,DELAVAL,Île-de-France,7,162,14.68,Industrie,Non
8.2690844969E10,DELSOL AVOCATS (CABINET ),Auvergne-Rhône-Alpes,7,26,14.11,Juridique,Non
2.1510175451E10,DELTEIS SARL,Grand Est,7,17,14.07,Commerce/Gestion,Non
1.1922403992E10,DENTOCONSEIL,Île-de-France,7,105,14.44,Langues,Non
7.3310650231E10,DEPIL'FORM,Occitanie,7,1386,19.77,Services,Non
1.1756533875E10,DEREY & ASSOCIES,Île-de-France,7,172,14.72,Autre,Non
7.6340977434E10,DERMA FIT CENTER,Occitanie,7,160,14.67,Autre,Non
1.1755740175E10,DESMATHS FORMATION,Île-de-France,7,50,14.21,Juridique,Non
4.973235697E9,DEVA FORMATION ET IBRAH ACADEMIE OCEAN INDIEN,La Réunion,7,19,14.08,Autre,Oui
1.1921520292E10,DIAFORA,Île-de-France,7,1173,18.89,Autre,Non
4.1540261154E10,DIALOGORIS FORMATION,Grand Est,7,604,16.52,Santé,Non
7.6341085934E10,DIAPASON CONSULTANT - UNE SYNERGIE DE COMPETENCES,Occitanie,7,45,14.19,Autre,Non
9.3131441913E10,DIGDASH,Provence-Alpes-Côte d'Azur,7,204,14.85,Tech/Digital,Non
1.1770468177E10,DISCERNYS,Île-de-France,7,211,14.88,Soft Skills,Non
4.973484197E9,DISCIPLINA,La Réunion,7,132,14.55,Langues,Oui
9.3060825206E10,DIVA LE HUBLOT,Provence-Alpes-Côte d'Azur,7,45,14.19,Autre,Non
5.3350928135E10,DOC4ALL SAS,Bretagne,7,42,14.18,Commerce/Gestion,Non
1.1754969375E10,DOCUWARE,Île-de-France,7,50,14.21,Autre,Non
1.1753975775E10,DODECA,Île-de-France,7,363,15.51,Autre,Non
1.1941178294E10,D.O.H CONSULTANTS,Île-de-France,7,423,15.76,Soft Skills,Non
2.1080038508E10,DOMICILE SERVICES,Grand Est,7,326,15.36,Santé,Oui
1.1755862675E10,DRDATA SAS,Île-de-France,7,1,14.00,Juridique,Non
1.1756366375E10,DRIVE PARIS 13,Île-de-France,7,353,15.47,Services,Non
1.1910843291E10,DRIVER ACADEMY MASSY CENTRE VILLE,Île-de-France,7,506,16.11,Services,Non
1.1930712293E10,DRONE VOLT,Île-de-France,7,122,14.51,Autre,Non
5.2440891044E10,DROUET SEVERINE,Pays de la Loire,7,144,14.60,Soft Skills,Oui
1.1755962275E10,DSS SUSTAINABLE SOLUTIONS FRANCE SAS,Île-de-France,7,1072,18.47,Sécurité,Non
9.3131695013E10,D'SUP FORMATION SAS,Provence-Alpes-Côte d'Azur,7,114,14.47,Juridique,Non
1.1930731493E10,DTHINKING,Île-de-France,7,267,15.11,Soft Skills,Non
1.1931021693E10,DTHINKING NETWORK,Île-de-France,7,316,15.32,Soft Skills,Non
2.8610099261E10,DUBECQ Damien,Normandie,7,1613,20.72,Sécurité,Non
9.8970404897E10,DUBIN BENOIT CONSEIL REUNION - VAKOM REUNION,La Réunion,7,445,15.85,Soft Skills,Oui
5.2850267485E10,DUBOIS & CO,Pays de la Loire,7,15,14.06,Autre,Non
1.1922694792E10,DULYTECH,Île-de-France,7,41,14.17,Tech/Digital,Non
1.1941097794E10,DUPLO FRANCE,Île-de-France,7,171,14.71,Autre,Non
4.4540421854E10,DYMA ACADEMY,Grand Est,7,80,14.33,Autre,Non
1.1931007693E10,E2S FORMATION PETITE ENFANCE,Île-de-France,7,339,15.41,Santé,Oui
7.2330890933E10,EASY FORMATION,Nouvelle-Aquitaine,7,472,15.97,Commerce/Gestion,Non
1.1755070775E10,EASY  SUCCESS,Île-de-France,7,1086,18.52,Sécurité,Oui
7.240010744E10,EC 40,Nouvelle-Aquitaine,7,140,14.58,Autre,Non
7.6310953631E10,E.C.E.S. SARL,Occitanie,7,198,14.82,Services,Non
7.5240196124E10,E.C.O. 24,Nouvelle-Aquitaine,7,135,14.56,Soft Skills,Non
1.1770462177E10,ECOCIVICOM,Île-de-France,7,403,15.68,Services,Non
3.1620271062E10,ECO-EFFICACITE CALAIS,Hauts-de-France,7,539,16.25,Soft Skills,Non
1.1910818891E10,ECOLE DE CONDUITE AB2C,Île-de-France,7,475,15.98,Soft Skills,Non
7.6341107534E10,ECOLE DE CONDUITE DE RAMBOUILLET,Occitanie,7,143,14.60,Soft Skills,Non
9.3840128584E10,ECOLE DE CONDUITE LIMBERT,Provence-Alpes-Côte d'Azur,7,270,15.12,Soft Skills,Non
7.540018864E10,ECOLE DE CONDUITE PHILIPPE BERTRAND,Nouvelle-Aquitaine,7,564,16.35,Soft Skills,Non
5.3220875722E10,ECOLE DE CONDUITE SAINT-MICHEL,Bretagne,7,148,14.62,Autre,Non
8.4692114869E10,ECOLE DE FORMATION DES METIERS INDUSTRIELS TECHNIQUES GERARD PERRIER INDUSTRIE - EFGPI,Auvergne-Rhône-Alpes,7,133,14.55,Autre,Non
1.1754462575E10,ECOLE DE FORMATION LES AILES DU YOGA,Île-de-France,7,20,14.08,Soft Skills,Non
7.6820108182E10,ECOLE DE SHIATSU FUJI-TAISHAN TOULOUSE,Occitanie,7,202,14.84,Autre,Non
9.3131727013E10,ECOLE DE SOPHROLOGIE AIX MARSEILLE SAM,Provence-Alpes-Côte d'Azur,7,43,14.18,Soft Skills,Non
1.1921479392E10,ECOLE DE SOPHROLOGIE DU LANGUEDOC,Île-de-France,7,167,14.70,Santé,Non
1.1755081075E10,ECOLE DE TAXI HOCINE YOUSFI,Île-de-France,7,1385,19.77,Soft Skills,Non
7.2330908633E10,ECOLE GARDE EQUESTRE,Nouvelle-Aquitaine,7,34,14.14,Sécurité,Non
9.3040071104E10,ECOLE INTERNATIONALE DE BOULANGERIE,Provence-Alpes-Côte d'Azur,7,189,14.79,Autre,Non
4.4670671667E10,EDIFIS,Grand Est,7,124,14.52,Autre,Non
7.3460038146E10,EDITIONS DIVONA,Occitanie,7,1174,18.89,Services,Non
1.1921000192E10,EDITIONS TECHNIQUES POUR L'AUTOMOBILE ET L'INDUSTRIE (ETAI),Île-de-France,7,1312,19.47,Autre,Non
1.1750423675E10,EFESO Consulting France,Île-de-France,7,632,16.63,Autre,Non
3.2590957659E10,EFFICIENCE Solidaire & Créative,Hauts-de-France,7,235,14.98,Autre,Non
2.4360100036E10,EIRL FORMEA SANTE,Centre-Val de Loire,7,249,15.04,Santé,Non
1.1940347094E10,EK FRANCE SARL,Île-de-France,7,202,14.84,Commerce/Gestion,Non
1.1756331875E10,EKKER,Île-de-France,7,17,14.07,Autre,Non
8.4692454069E10,ELEGANCE,Auvergne-Rhône-Alpes,7,27,14.11,Commerce/Gestion,Oui
1.1930003793E10,ELM LEBLANC,Île-de-France,7,708,16.95,Industrie,Non
4.4670764767E10,ELYOTEC SARL,Grand Est,7,43,14.18,Industrie,Non
